id,company_id,job_title,job_url,job_description,salary_range,location,remote,status,applied_date,notes,created_at,updated_at
app_company_unknown_company_divulgação_científica,company_unknown_company,Divulgação Científica,https://www.linkedin.com/posts/gabriela-maia-fernandes_estamos-em-busca-divulga%C3%A7%C3%A3o-cient%C3%ADfica-share-7452011756769513472-3n5h?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-28. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/gabriela-maia-fernandes_estamos-em-busca-divulga%C3%A7%C3%A3o-cient%C3%ADfica-share-7452011756769513472-3n5h?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-28
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/gabriela-maia-fernandes_estamos-em-busca-divulga%C3%A7%C3%A3o-cient%C3%ADfica-share-7452011756769513472-3n5h?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link
- **Final URL:** https://www.linkedin.com/posts/gabriela-maia-fernandes_estamos-em-busca-divulga%C3%A7%C3%A3o-cient%C3%ADfica-share-7452011756769513472-3n5h?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link",2026-06-12T05:19:47.248040+00:00,2026-06-12T05:19:47.248040+00:00
app_company_doerly_works_talent_manager___independent_contractor,company_doerly_works,Talent Manager - Independent Contractor,https://www.linkedin.com/jobs/view/4395349043,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-06. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Doerly Works: Talent Manager - Independent Contractor https://www.linkedin.com/jobs/view/4395349043

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-06
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4395349043
- **Final URL:** https://www.linkedin.com/jobs/view/4395349043",2026-06-12T05:19:47.249902+00:00,2026-06-12T05:19:47.249902+00:00
app_company_espd___escola_superior_de_pesquisa_e_desenvolvimento_coordenador(a)_de_pós_graduação_em_psicologia_organizacional,company_espd___escola_superior_de_pesquisa_e_desenvolvimento,Coordenador(a) de Pós-graduação em Psicologia Organizacional e RH,https://www.linkedin.com/jobs/view/4393485477,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-02. Sent by Tams Braga.

## Message Context

> Confira esta vaga na ESPD - Escola Superior de Pesquisa e Desenvolvimento: Coordenador de Pós-graduação em Psicologia Organizacional e RH https://www.linkedin.com/jobs/view/4393485477

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-02
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4393485477
- **Final URL:** https://www.linkedin.com/jobs/view/4393485477",2026-06-12T05:19:47.250955+00:00,2026-06-12T05:19:47.250955+00:00
app_company_educação_cultura_primeira_infância,company_educação,Cultura Primeira Infância,https://www.linkedin.com/posts/eduardosaron_educaaexaeto-cultura-primeirainfaesncia-share-7461050980026134528-Qmsx/?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4,,,,0,saved,,"Imported from WhatsApp chat on 2026-05-18. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/eduardosaron_educaaexaeto-cultura-primeirainfaesncia-share-7461050980026134528-Qmsx/?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-05-18
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/eduardosaron_educaaexaeto-cultura-primeirainfaesncia-share-7461050980026134528-Qmsx/?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4
- **Final URL:** https://www.linkedin.com/posts/eduardosaron_educaaexaeto-cultura-primeirainfaesncia-share-7461050980026134528-Qmsx/?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4",2026-06-12T05:19:47.251754+00:00,2026-06-12T05:19:47.251754+00:00
app_company_empresa_confidencial_especialista_de_inovação,company_empresa_confidencial,Especialista de Inovação,https://www.linkedin.com/jobs/view/4356645827,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-31. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Empresa Confidencial: Especialista de Inovação https://www.linkedin.com/jobs/view/4356645827

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-31
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4356645827
- **Final URL:** https://www.linkedin.com/jobs/view/4356645827",2026-06-12T05:19:47.252427+00:00,2026-06-12T05:19:47.252427+00:00
app_company_endeavor_associate_de_gente_&_gestão_(pleno),company_endeavor,Associate de Gente & Gestão (Pleno),https://www.linkedin.com/jobs/view/4380636242,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-02. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Endeavor: Associate de Gente & Gestão (Pleno) https://www.linkedin.com/jobs/view/4380636242

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-02
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4380636242
- **Final URL:** https://www.linkedin.com/jobs/view/4380636242",2026-06-12T05:19:47.253085+00:00,2026-06-12T05:19:47.253085+00:00
app_company_ensina_brasil_consultor(a)_de_desenvolvimento_do_programa_lampiar,company_ensina_brasil,Consultor(a) de Desenvolvimento do Programa Lampiar,https://99jobs.com/ensina-brasil/jobs/482683-consultores-as-de-desenvolvimento-do-programa-lampiar-prioritaria-para-pessoas-pretas-e-pardas,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-25. Sent by Tams Braga.

## Message Context

> https://99jobs.com/ensina-brasil/jobs/482683-consultores-as-de-desenvolvimento-do-programa-lampiar-prioritaria-para-pessoas-pretas-e-pardas

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-25
- **Sent by:** Tams Braga
- **Original URL:** https://99jobs.com/ensina-brasil/jobs/482683-consultores-as-de-desenvolvimento-do-programa-lampiar-prioritaria-para-pessoas-pretas-e-pardas
- **Final URL:** https://99jobs.com/ensina-brasil/jobs/482683-consultores-as-de-desenvolvimento-do-programa-lampiar-prioritaria-para-pessoas-pretas-e-pardas",2026-06-12T05:19:47.253810+00:00,2026-06-12T05:19:47.253810+00:00
"app_company_fifa_women's_world_cup™️_manager,_workforce_communications_&_engagement",company_fifa_women's_world_cup™️,"Manager, Workforce Communications & Engagement",https://www.linkedin.com/jobs/view/4387414302,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-06. Sent by Tams Braga.

## Message Context

> Confira esta vaga na FIFA Women's World Cup™️: Manager, Workforce Communications & Engagement https://www.linkedin.com/jobs/view/4387414302

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-06
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4387414302
- **Final URL:** https://www.linkedin.com/jobs/view/4387414302",2026-06-12T05:19:47.254482+00:00,2026-06-12T05:19:47.254482+00:00
app_company_fluke_corporation_especialista_em_operações_criativas_e_gestão_de_projetos_|_c,company_fluke_corporation,Especialista em Operações Criativas e Gestão de Projetos | Creative Operations & Traffic Specialist,https://www.linkedin.com/jobs/view/4375178809,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-06. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Fluke Corporation: Especialista em Operações Criativas e Gestão de Projetos | Creative Operations & Traffic Specialist https://www.linkedin.com/jobs/view/4375178809

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-06
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4375178809
- **Final URL:** https://www.linkedin.com/jobs/view/4375178809",2026-06-12T05:19:47.255438+00:00,2026-06-12T05:19:47.255438+00:00
app_company_foundever_conversational_ai_delivery_manager,company_foundever,Conversational AI Delivery Manager,https://www.linkedin.com/jobs/view/4386576803,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-06. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Foundever: Conversational AI Delivery Manager https://www.linkedin.com/jobs/view/4386576803

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-06
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4386576803
- **Final URL:** https://www.linkedin.com/jobs/view/4386576803",2026-06-12T05:19:47.256149+00:00,2026-06-12T05:19:47.256149+00:00
app_company_fugro_talent_and_learning_specialist,company_fugro,Talent and Learning Specialist,https://www.linkedin.com/jobs/view/4369311418,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-18. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Fugro: Talent and Learning Specialist https://www.linkedin.com/jobs/view/4369311418

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-18
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4369311418
- **Final URL:** https://www.linkedin.com/jobs/view/4369311418",2026-06-12T05:19:47.256825+00:00,2026-06-12T05:19:47.256825+00:00
app_company_fundação_lemann_job_opportunity,company_fundação_lemann,Job Opportunity,https://www.linkedin.com/jobs/view/4390567105,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-26. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Fundação Lemann:
https://www.linkedin.com/jobs/view/4390567105

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-26
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4390567105
- **Final URL:** https://www.linkedin.com/jobs/view/4390567105",2026-06-12T05:19:47.257485+00:00,2026-06-12T05:19:47.257485+00:00
app_company_fundação_lia_maria_aguiar_job_opportunity,company_fundação_lia_maria_aguiar,Job Opportunity,https://www.linkedin.com/posts/paola-c-66271a2b_a-funda%C3%A7%C3%A3o-lia-maria-aguiar-flma-est%C3%A1-em-share-7452083767948660736-ilwz?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-24. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/paola-c-66271a2b_a-funda%C3%A7%C3%A3o-lia-maria-aguiar-flma-est%C3%A1-em-share-7452083767948660736-ilwz?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-24
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/paola-c-66271a2b_a-funda%C3%A7%C3%A3o-lia-maria-aguiar-flma-est%C3%A1-em-share-7452083767948660736-ilwz?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link
- **Final URL:** https://www.linkedin.com/posts/paola-c-66271a2b_a-funda%C3%A7%C3%A3o-lia-maria-aguiar-flma-est%C3%A1-em-share-7452083767948660736-ilwz?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link",2026-06-12T05:19:47.258427+00:00,2026-06-12T05:19:47.258427+00:00
app_company_gendergp_member_support_specialist,company_gendergp,Member Support Specialist,https://www.linkedin.com/jobs/view/4386932225,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-28. Sent by Tams Braga.

## Message Context

> Confira esta vaga na GenderGP: Member Support Specialist https://www.linkedin.com/jobs/view/4386932225

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-28
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4386932225
- **Final URL:** https://www.linkedin.com/jobs/view/4386932225",2026-06-12T05:19:47.259625+00:00,2026-06-12T05:19:47.259625+00:00
app_company_unknown_company_gerente___educação,company_unknown_company,Gerente - Educação,https://www.linkedin.com/posts/educaaexaeto-vaga-gerente-share-7449536995741212672-ylYl?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-14. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/educaaexaeto-vaga-gerente-share-7449536995741212672-ylYl?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-14
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/educaaexaeto-vaga-gerente-share-7449536995741212672-ylYl?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link
- **Final URL:** https://www.linkedin.com/posts/educaaexaeto-vaga-gerente-share-7449536995741212672-ylYl?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link",2026-06-12T05:19:47.260359+00:00,2026-06-12T05:19:47.260359+00:00
app_company_unknown_company_gerente_de_compras,company_unknown_company,Gerente de Compras,https://www.linkedin.com/jobs/view/4406707850/,,,,0,saved,,"Imported from WhatsApp chat on 2026-05-19. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/jobs/view/4406707850/

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-05-19
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4406707850/
- **Final URL:** https://www.linkedin.com/jobs/view/4406707850/",2026-06-12T05:19:47.261227+00:00,2026-06-12T05:19:47.261227+00:00
app_company_grupo_boticário_analista_de_pessoal,company_grupo_boticário,Analista de Pessoal,https://www.linkedin.com/jobs/view/4397473116,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-04. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Grupo Boticário:
https://www.linkedin.com/jobs/view/4397473116

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-04
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4397473116
- **Final URL:** https://www.linkedin.com/jobs/view/4397473116",2026-06-12T05:19:47.261920+00:00,2026-06-12T05:19:47.261920+00:00
app_company_grupo_carrefour_brasil_especialista_de_desenvolvimento_organizacional_|_corporativo,company_grupo_carrefour_brasil,Especialista de Desenvolvimento Organizacional | Corporativo,https://www.linkedin.com/jobs/view/4396167025,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-06. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Grupo Carrefour Brasil: Especialista de Desenvolvimento Organizacional | Corporativo https://www.linkedin.com/jobs/view/4396167025

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-06
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4396167025
- **Final URL:** https://www.linkedin.com/jobs/view/4396167025",2026-06-12T05:19:47.262647+00:00,2026-06-12T05:19:47.262647+00:00
app_company_unknown_company_home_office_na_área_de_rh,company_unknown_company,Home Office na Área de RH,https://www.linkedin.com/posts/aparecidarferreira_oportunidade-home-office-na-%C3%A1rea-de-rh-share-7453890927535792128-OV7B?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-26. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/aparecidarferreira_oportunidade-home-office-na-%C3%A1rea-de-rh-share-7453890927535792128-OV7B?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-26
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/aparecidarferreira_oportunidade-home-office-na-%C3%A1rea-de-rh-share-7453890927535792128-OV7B?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link
- **Final URL:** https://www.linkedin.com/posts/aparecidarferreira_oportunidade-home-office-na-%C3%A1rea-de-rh-share-7453890927535792128-OV7B?utm_source=social_share_send&utm_medium=ios_app&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4&utm_campaign=copy_link",2026-06-12T05:19:47.263411+00:00,2026-06-12T05:19:47.263411+00:00
app_company_indi_staffing_services_talent_acquisition_specialist___remote,company_indi_staffing_services,Talent Acquisition Specialist - Remote,https://www.linkedin.com/jobs/view/4393589474,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-06. Sent by Tams Braga.

## Message Context

> Confira esta vaga na INDI Staffing Services: Talent Acquisition Specialist - Remote https://www.linkedin.com/jobs/view/4393589474

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-06
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4393589474
- **Final URL:** https://www.linkedin.com/jobs/view/4393589474",2026-06-12T05:19:47.264112+00:00,2026-06-12T05:19:47.264112+00:00
app_company_inside_higher_ed_curriculum_&amp;_assessment_manager,company_inside_higher_ed,Curriculum &amp; Assessment Manager,https://www.linkedin.com/jobs/view/4389720115,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-06. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Inside Higher Ed: Curriculum &amp; Assessment Manager https://www.linkedin.com/jobs/view/4389720115

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-06
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4389720115
- **Final URL:** https://www.linkedin.com/jobs/view/4389720115",2026-06-12T05:19:47.264751+00:00,2026-06-12T05:19:47.264751+00:00
app_company_instituto_aromeia_zero_comunicação,company_instituto_aromeia_zero,Comunicação,https://www.linkedin.com/posts/instituto-aromeiazero_vagas-comunicaaexaeto-aromeiazero-activity-7455672524446720000-MY5Q?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4,,,,0,saved,,"Imported from WhatsApp chat on 2026-05-04. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/posts/instituto-aromeiazero_vagas-comunicaaexaeto-aromeiazero-activity-7455672524446720000-MY5Q?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-05-04
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/posts/instituto-aromeiazero_vagas-comunicaaexaeto-aromeiazero-activity-7455672524446720000-MY5Q?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4
- **Final URL:** https://www.linkedin.com/posts/instituto-aromeiazero_vagas-comunicaaexaeto-aromeiazero-activity-7455672524446720000-MY5Q?utm_source=share&utm_medium=member_ios&rcm=ACoAABRsb90BB5xBD6NoG_mnWjCWiRhsdQmzbk4",2026-06-12T05:19:47.265445+00:00,2026-06-12T05:19:47.265445+00:00
app_company_instituto_ayrton_senna_especialista_em_implementações_de_soluções_educacionais_(pj),company_instituto_ayrton_senna,Especialista em Implementações de Soluções Educacionais (PJ),https://www.linkedin.com/jobs/view/4395549361,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-31. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Instituto Ayrton Senna: Especialista em Implementações de Soluções Educacionais (PJ) https://www.linkedin.com/jobs/view/4395549361

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-31
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4395549361
- **Final URL:** https://www.linkedin.com/jobs/view/4395549361",2026-06-12T05:19:47.266129+00:00,2026-06-12T05:19:47.266129+00:00
app_company_joblet_ai_strategic_adviser,company_joblet_ai,Strategic Adviser,https://www.linkedin.com/jobs/view/4409835334,,,,0,saved,,"Imported from WhatsApp chat on 2026-05-02. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Joblet-AI: Strategic Adviser https://www.linkedin.com/jobs/view/4409835334

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-05-02
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4409835334
- **Final URL:** https://www.linkedin.com/jobs/view/4409835334",2026-06-12T05:19:47.266796+00:00,2026-06-12T05:19:47.266796+00:00
app_company_unknown_company_jornalista,company_unknown_company,Jornalista,https://www.linkedin.com/jobs/view/4410459784/,,,,0,saved,,"Imported from WhatsApp chat on 2026-05-07. Sent by Tams Braga.

## Message Context

> https://www.linkedin.com/jobs/view/4410459784/

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-05-07
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4410459784/
- **Final URL:** https://www.linkedin.com/jobs/view/4410459784/",2026-06-12T05:19:47.267437+00:00,2026-06-12T05:19:47.267437+00:00
app_company_kodland_tutor_de_roblox_para_crianças_remoto,company_kodland,Tutor de Roblox para Crianças Remoto,https://www.linkedin.com/jobs/view/4384484390,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-31. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Kodland: Tutor de Roblox para Crianças Remoto https://www.linkedin.com/jobs/view/4384484390

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-31
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4384484390
- **Final URL:** https://www.linkedin.com/jobs/view/4384484390",2026-06-12T05:19:47.268283+00:00,2026-06-12T05:19:47.268283+00:00
app_company_latamcent_social_media_manager,company_latamcent,Social Media Manager,https://www.linkedin.com/jobs/view/4393263753,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-31. Sent by Tams Braga.

## Message Context

> Confira esta vaga na LatamCent: Social Media Manager https://www.linkedin.com/jobs/view/4393263753

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-31
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4393263753
- **Final URL:** https://www.linkedin.com/jobs/view/4393263753",2026-06-12T05:19:47.268933+00:00,2026-06-12T05:19:47.268933+00:00
app_company_logrock_marketing_content_specialist,company_logrock,Marketing Content Specialist,https://www.linkedin.com/jobs/view/4405105868,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-28. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Logrock: Marketing Content Specialist https://www.linkedin.com/jobs/view/4405105868

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-28
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4405105868
- **Final URL:** https://www.linkedin.com/jobs/view/4405105868",2026-06-12T05:19:47.269592+00:00,2026-06-12T05:19:47.269592+00:00
app_company_maismei_coordenador(a)_de_gente_e_gestão___rh,company_maismei,Coordenador(a) de Gente e Gestão - RH,https://www.linkedin.com/jobs/view/4396666150,,,,0,saved,,"Imported from WhatsApp chat on 2026-04-02. Sent by Tams Braga.

## Message Context

> Confira esta vaga na MaisMei: Coordenador(a) de Gente e Gestão - RH https://www.linkedin.com/jobs/view/4396666150

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-04-02
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4396666150
- **Final URL:** https://www.linkedin.com/jobs/view/4396666150",2026-06-12T05:19:47.270277+00:00,2026-06-12T05:19:47.270277+00:00
app_company_match_executive_job_opportunity,company_match_executive,Job Opportunity,https://www.linkedin.com/jobs/view/4392952260,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-31. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Match Executive:
https://www.linkedin.com/jobs/view/4392952260

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-31
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4392952260
- **Final URL:** https://www.linkedin.com/jobs/view/4392952260",2026-06-12T05:19:47.271325+00:00,2026-06-12T05:19:47.271325+00:00
"app_company_meridial_marketplace,_by_invisible_politics_&_government_specialist_–_freelance_ai_trainer_proj","company_meridial_marketplace,_by_invisible",Politics & Government Specialist – Freelance AI Trainer Project,https://www.linkedin.com/jobs/view/4374175330,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-17. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Meridial Marketplace, by Invisible: Politics & Government Specialist – Freelance AI Trainer Project https://www.linkedin.com/jobs/view/4374175330

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-17
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4374175330
- **Final URL:** https://www.linkedin.com/jobs/view/4374175330",2026-06-12T05:19:47.272016+00:00,2026-06-12T05:19:47.272016+00:00
app_company_motriz_analista_de_inovação_pleno___com_foco_em_educação_(anos_fina,company_motriz,Analista de Inovação Pleno - Com foco em Educação (Anos Finais e Matemática),https://www.linkedin.com/jobs/view/4390052169,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-31. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Motriz: Analista de Inovação Pleno - Com foco em Educação (Anos Finais e Matemática) https://www.linkedin.com/jobs/view/4390052169

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-31
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4390052169
- **Final URL:** https://www.linkedin.com/jobs/view/4390052169",2026-06-12T05:19:47.272886+00:00,2026-06-12T05:19:47.272886+00:00
app_company_médecins_sans_frontières_(msf)_especialista_em_comunicação_operacional,company_médecins_sans_frontières_(msf),Especialista em Comunicação Operacional,https://www.linkedin.com/jobs/view/4386351276,,,,0,saved,,"Imported from WhatsApp chat on 2026-03-18. Sent by Tams Braga.

## Message Context

> Confira esta vaga na Médecins Sans Frontières (MSF): Especialista em Comunicação Operacional https://www.linkedin.com/jobs/view/4386351276

## Source

- **Imported from:** WhatsApp chat export
- **Date shared:** 2026-03-18
- **Sent by:** Tams Braga
- **Original URL:** https://www.linkedin.com/jobs/view/4386351276
- **Final URL:** https://www.linkedin.com/jobs/view/4386351276",2026-06-12T05:19:47.273869+00:00,2026-06-12T05:19:47.273869+00:00
